8406,CHARISE NELSON,6,7,6,4,5,1,9,8,6,4,9,9,5,9 33 35 0 1
8407,CORDELL BEASLEY,3,10,9,1,6,3,0,0,10,1,4,7,7,9 33 35 0 1
8408,OTILIA QUINTANA,9,5,8,8,5,9,7,9,6,7,2,7,3,9 33 35 0 1
8409,MARIETTE ABEL,0,5,10,9,0,9,4,0,3,0,4,9,2,9 33 35 0 1
8410,KUM FUNK,6,1,10,4,5,2,9,7,7,6,2,6,5,9 33 35 0 1
8411,KARMA LYON,3,4,7,0,6,0,10,9,10,10,4,5,0,9 33 35 0 1
8412,SAMUAL JAMISON,10,0,4,1,3,2,3,0,5,6,5,0,3,9 33 35 0 1
8413,TERRESA BOLTON,7,4,2,9,4,6,1,4,0,5,7,5,8,9 33 35 0 1
8414,LORRINE DYER,7,0,0,9,0,5,9,2,8,3,8,1,0,9 33 35 0 1
8415,NANETTE BEST,7,6,9,10,10,3,5,2,4,0,9,10,3,9 33 35 0 1
8416,MELIA ELLIS,10,2,2,5,4,9,2,1,7,8,4,8,10,9 33 35 0 1
8417,FRAN MEYER,6,6,6,7,2,0,2,4,8,9,5,7,6,9 33 35 0 1
8418,BRITTANIE SIMS,1,10,4,7,6,10,9,8,6,10,9,6,7,9 33 35 0 1
8419,ADELLA POLLARD,1,8,8,4,4,10,3,0,2,10,3,5,4,9 33 35 0 1
8420,HIPOLITO VICKERS,9,2,10,0,10,8,7,2,10,7,5,4,7,9 33 35 0 1
8421,EDWINA HATCH,6,8,2,4,10,0,2,2,3,1,0,5,0,9 33 35 0 1
8422,SUSANNA MAXWELL,9,4,10,3,5,2,0,8,1,5,2,3,3,9 33 35 0 1
8423,FIDELA DUARTE,4,7,3,7,7,6,8,8,4,2,9,2,4,9 33 35 0 1
8424,MICKEY DYER,2,6,0,1,6,8,2,8,5,0,4,10,4,9 33 35 0 1
8425,DEVON ELDER,0,1,4,9,0,2,1,9,10,6,5,8,7,9 33 35 0 1
8426,IVETTE SHAH,2,8,10,4,7,7,7,8,6,10,2,9,4,9 33 35 0 1
8427,LEMUEL GUERRA,5,7,10,0,7,6,7,10,3,1,8,3,5,9 33 35 0 1
8428,NEVA FITCH,2,2,6,6,2,9,8,1,0,5,8,9,3,9 33 35 0 1
8429,ZONIA FIGUEROA,10,4,1,5,9,6,0,1,2,3,5,7,3,9 33 35 0 1
8430,TAMBRA WRIGHT,10,6,8,9,1,9,6,4,3,7,2,8,2,9 33 35 0 1
8431,YUONNE REED,10,8,6,6,0,10,6,5,7,3,9,5,4,9 33 35 0 1
8432,LADAWN BENJAMIN,9,1,4,0,3,7,1,5,4,4,1,3,6,9 33 35 0 1
8433,HELLEN SCHMIDT,7,9,6,5,10,9,10,2,4,1,10,1,7,9 33 35 0 1
8434,THALIA CHO,6,7,8,7,1,6,10,10,5,0,5,4,0,9 33 35 0 1
8435,JULIANN GALLOWAY,0,4,3,10,7,7,8,10,3,7,10,10,8,9 33 35 0 1
8436,ABE MALDONADO,7,7,3,10,2,4,8,3,10,3,8,6,10,9 33 35 0 1
8437,THOMASINA FITZPATRICK,2,9,3,6,2,3,6,1,1,8,7,10,7,9 33 35 0 1
8438,BYRON BOND,1,5,9,8,10,0,9,10,9,0,4,2,3,9 33 35 0 1
8439,DEWEY SCHAEFER,6,9,8,5,9,1,1,0,7,9,3,10,4,9 33 35 0 1
8440,ISA WALDRON,1,1,0,3,0,8,1,4,9,5,4,2,4,9 33 35 0 1
8441,MARGARETE SCHULZ,5,7,2,9,9,5,0,1,6,8,0,3,2,9 33 35 0 1
8442,BRIAN ENGLE,0,2,10,6,9,4,9,9,4,1,7,4,9,9 33 35 0 1
8443,NORRIS GOODMAN,6,0,0,8,2,5,6,3,10,3,8,2,6,9 33 35 0 1
8444,PANDORA CUMMINGS,2,6,6,7,5,7,3,4,2,9,8,4,7,9 33 35 0 1
8445,TAMIKO FREDERICK,10,8,10,2,7,0,10,0,9,7,10,2,6,9 33 35 0 1
8446,WALTON BUCHANAN,7,2,9,6,9,0,4,4,3,6,2,2,10,9 33 35 0 1
8447,PORSCHE HAYWOOD,1,9,0,6,5,9,6,2,2,10,3,7,2,9 33 35 0 1
8448,JANNET REYNA,10,3,0,7,10,9,3,4,9,9,8,2,0,9 33 35 0 1
8449,CLAIR BERNARD,6,2,6,5,3,3,6,7,8,9,10,3,0,9 33 35 0 1
8450,SOMER LUTZ,9,4,10,8,1,6,7,10,1,5,1,0,1,9 33 35 0 1
8451,TELMA SHEARER,0,5,9,5,2,3,5,3,10,1,3,7,2,9 33 35 0 1
8452,DAINA HURT,6,0,4,4,7,6,6,8,10,9,9,4,3,9 33 35 0 1
8453,ANDREW CHEN,9,1,1,4,1,4,1,4,10,3,10,10,2,9 33 35 0 1
8454,KENIA MCDOWELL,6,5,6,9,8,6,8,6,10,6,4,0,7,9 33 35 0 1
8455,NERISSA DELONG,7,5,9,10,3,1,4,9,1,2,2,4,0,9 33 35 0 1
8456,LISETTE ALSTON,8,3,0,3,2,3,6,2,10,8,3,0,8,9 33 35 0 1
8457,HOUSTON RIOS,10,4,1,0,10,8,2,2,3,3,2,9,3,9 33 35 0 1
8458,GERTIE WOOTEN,7,5,7,7,1,5,0,8,8,3,3,2,5,9 33 35 0 1
8459,ISADORA HEALY,9,5,6,0,6,2,6,1,4,3,6,7,2,9 33 35 0 1
8460,GENEVIEVE BENNETT,2,4,0,9,2,9,3,6,10,5,1,9,4,9 33 35 0 1
8461,TESSA ROCHE,0,9,9,8,8,8,5,8,6,0,10,5,7,9 33 35 0 1
8462,BURTON COCHRAN,4,1,10,5,1,3,2,2,6,0,2,7,10,9 33 35 0 1
8463,GWENN RUCKER,0,5,4,6,8,5,6,4,7,2,9,6,6,9 33 35 0 1
8464,LOIS HUGGINS,3,8,1,3,8,7,0,9,10,1,7,9,0,9 33 35 0 1
8465,JENELL SULLIVAN,5,5,2,1,6,10,5,2,4,5,7,6,7,9 33 35 0 1
8466,TOWANDA CHERRY,8,3,5,9,1,4,5,4,5,2,10,1,5,9 33 35 0 1
8467,MELANY SINGLETON,5,3,10,1,0,0,5,0,10,1,10,8,3,9 33 35 0 1
8468,JONI JARAMILLO,2,2,2,1,0,4,0,3,4,9,8,5,4,9 33 35 0 1
8469,NAOMA CHAPMAN,6,1,3,6,3,2,5,6,6,5,3,3,4,9 33 35 0 1
8470,ADRIA STERN,1,4,5,6,1,3,4,2,9,0,3,10,3,9 33 35 0 1
8471,EMIKO WISEMAN,6,7,8,6,9,2,3,2,6,6,1,8,6,9 33 35 0 1
8472,CHERILYN PORTER,1,0,1,9,5,6,9,2,4,5,2,8,3,9 33 35 0 1
8473,BELLE DAY,0,9,5,10,10,10,9,6,5,3,2,10,3,9 33 35 0 1
8474,MARILYNN DUVALL,2,9,5,2,1,7,10,5,1,4,10,0,1,9 33 35 0 1
8475,BRANDY WOODWARD,8,9,4,4,7,4,4,8,2,0,10,5,10,9 33 35 0 1
8476,SHANEKA BROOKS,6,3,1,4,2,1,8,10,8,10,8,4,10,9 33 35 0 1
8477,LORRINE MOONEY,2,2,10,2,6,8,8,0,6,10,9,8,0,9 33 35 0 1
8478,CONNIE CHANDLER,9,2,9,10,0,1,6,5,4,10,8,10,3,9 33 35 0 1
8479,ROBERT DUNN,5,10,1,2,0,4,3,3,3,7,3,4,5,9 33 35 0 1
8480,ILEANA RUBIN,9,3,3,1,8,9,10,3,8,8,9,1,3,9 33 35 0 1
8481,DORCAS HUNT,8,0,10,1,10,10,4,10,6,9,1,1,0,9 33 35 0 1
8482,KANDI DALE,2,0,8,3,9,7,3,6,5,6,4,6,5,9 33 35 0 1
8483,MEE BURGER,10,3,5,10,9,6,10,8,3,3,4,3,7,9 33 35 0 1
8484,BETTYE LUTZ,5,6,10,3,7,7,10,10,6,9,1,1,0,9 33 35 0 1
8485,BILL SINGH,2,4,2,8,1,5,0,5,2,1,5,0,8,9 33 35 0 1
8486,ISABELLA CORNELIUS,8,3,7,9,1,2,8,5,5,3,3,4,6,9 33 35 0 1
8487,SHENIKA ZIEGLER,8,5,1,9,6,6,9,3,1,0,2,4,8,9 33 35 0 1
8488,HORTENSIA RIGGS,1,8,8,1,8,0,2,6,2,3,0,10,5,9 33 35 0 1
8489,ARDATH DONALDSON,6,7,4,9,5,9,5,8,3,2,4,6,8,9 33 35 0 1
8490,HELAINE PRITCHETT,10,0,10,2,8,10,6,0,3,9,10,0,5,9 33 35 0 1
8491,NORBERTO NOWAK,1,3,0,1,10,6,3,7,1,1,8,8,3,9 33 35 0 1
8492,IRA LEDFORD,0,7,4,4,6,7,2,3,1,3,3,9,1,9 33 35 0 1
8493,ROSAMOND GREENE,5,2,2,1,6,7,3,7,10,6,1,1,6,9 33 35 0 1
8494,RODOLFO CHASE,5,1,7,3,4,6,2,3,0,3,2,5,6,9 33 35 0 1
8495,ALDA FRIEND,2,1,9,6,6,4,9,6,7,9,5,5,6,9 33 35 0 1
8496,SALLY PITTS,9,8,4,3,10,9,9,2,9,4,0,1,0,9 33 35 0 1
8497,SALVADOR ALBRIGHT,1,7,1,9,2,5,0,3,5,8,10,8,10,9 33 35 0 1
8498,YOSHIKO DUBOIS,2,1,4,8,4,10,8,2,7,5,5,9,4,9 33 35 0 1
8499,TAMAR BOYD,6,7,2,5,6,10,10,9,6,1,10,9,1,9 33 35 0 1
8500,ORLANDO CORNELL,10,9,9,0,8,2,0,2,3,9,5,2,2,9 33 35 0 1
8501,DEEANN LOCKE,8,4,5,3,5,10,6,10,5,10,5,5,10,9 33 35 0 1
8502,LEONEL GAMEZ,5,5,7,1,10,7,2,4,8,7,0,7,7,9 33 35 0 1
8503,VINCENT JONES,1,8,3,3,7,0,10,0,5,6,4,5,0,9 33 35 0 1
8504,DIANE BLACKWELL,3,6,6,4,6,4,7,6,2,10,1,10,10,9 33 35 0 1
8505,CORALEE CONNELLY,8,10,2,5,7,5,3,1,5,8,2,4,2,9 33 35 0 1
8506,WILDA ALLISON,3,7,5,5,5,0,9,6,6,2,7,0,8,9 33 35 0 1
8507,MARYA FITZPATRICK,9,6,5,9,3,6,2,4,3,0,6,3,8,9 33 35 0 1
8508,LISE LUJAN,4,4,4,3,6,1,3,4,5,10,0,10,8,9 33 35 0 1
8509,ANDRIA CRABTREE,4,10,4,7,4,9,10,10,2,1,1,2,8,9 33 35 0 1
8510,LAKEISHA HANLEY,4,7,5,9,3,5,3,2,2,6,9,5,5,9 33 35 0 1
8511,TAWANA MIDDLETON,10,4,1,2,10,0,3,8,1,4,6,8,1,9 33 35 0 1
8512,SUMIKO WHITAKER,2,5,9,1,6,8,3,1,9,9,2,5,1,9 33 35 0 1
8513,MEI SWANSON,4,5,8,6,5,6,0,1,5,2,4,7,10,9 33 35 0 1
8514,VANITA MORRIS,5,5,10,8,3,10,4,2,4,1,10,3,9,9 33 35 0 1
8515,DANNIE HORTON,3,4,0,6,2,2,8,10,7,8,9,0,9,9 33 35 0 1
8516,MALVINA SOUZA,1,1,4,9,1,9,10,7,8,10,8,0,4,9 33 35 0 1
8517,RICHELLE BARRON,1,9,1,5,1,6,9,6,6,8,8,2,10,9 33 35 0 1
8518,JOHANNA LARKIN,7,2,6,7,10,10,5,9,3,1,2,6,0,9 33 35 0 1
8519,KAITLYN BOSWELL,5,1,5,4,1,0,1,8,4,8,1,4,0,9 33 35 0 1
8520,REGINIA BAUTISTA,1,5,2,1,5,1,0,0,3,1,7,0,7,9 33 35 0 1
8521,WONDA GLEASON,5,7,3,7,3,1,3,4,2,10,8,8,5,9 33 35 0 1
8522,SHARRON VOGEL,4,10,4,9,1,10,10,2,4,4,7,0,10,9 33 35 0 1
8523,MUI FOX,6,1,1,5,4,3,2,6,9,3,3,7,7,9 33 35 0 1
8524,SANTIAGO CHILDRESS,5,1,0,4,9,0,6,6,1,6,8,6,5,9 33 35 0 1
8525,PATTIE AVILA,7,8,3,0,9,0,0,10,2,7,8,1,10,9 33 35 0 1
8526,JANELLA COURTNEY,1,2,0,7,3,10,0,5,0,9,6,8,10,9 33 35 0 1
8527,ABBEY CASEY,9,7,5,5,0,3,5,9,10,9,6,4,2,9 33 35 0 1
8528,MALISSA CAMERON,0,9,9,7,8,8,6,10,8,1,4,2,2,9 33 35 0 1
8529,ARGELIA CERVANTES,9,3,6,3,6,5,6,6,1,8,4,6,3,9 33 35 0 1
8530,YUNG STEELE,0,9,2,9,5,1,0,0,6,4,9,4,10,9 33 35 0 1
8531,DORINE WERNER,1,6,0,10,8,3,9,9,0,9,10,5,1,9 33 35 0 1
8532,PATRINA WHEELER,8,7,0,10,7,2,5,0,1,10,3,7,0,9 33 35 0 1
8533,EDA GOODMAN,1,8,7,8,8,1,3,7,10,1,10,0,4,9 33 35 0 1
8534,KRISHNA LANGLEY,4,5,9,6,6,10,8,7,1,2,6,5,8,9 33 35 0 1
8535,KENYA TIPTON,2,0,6,10,5,9,5,7,8,10,0,6,1,9 33 35 0 1
8536,JAMA RAMOS,10,7,6,4,4,10,9,1,5,1,7,8,10,9 33 35 0 1
8537,MYRTIS LAWSON,2,7,4,10,8,9,5,2,9,7,5,0,6,9 33 35 0 1
8538,NECOLE BOYLE,5,10,9,4,9,10,7,6,0,6,7,10,7,9 33 35 0 1
8539,MERRI VOSS,2,9,0,6,2,4,10,3,8,2,10,7,10,9 33 35 0 1
8540,AVELINA CUNNINGHAM,7,2,2,2,0,8,8,7,2,3,6,9,4,9 33 35 0 1
8541,KEELY COBB,3,0,1,9,3,6,2,10,6,4,1,6,2,9 33 35 0 1
8542,BURL MCDOWELL,5,5,3,5,6,1,2,10,6,6,0,0,7,9 33 35 0 1
8543,DELSIE DUNLAP,7,7,0,8,5,9,8,0,9,2,4,7,9,9 33 35 0 1
8544,STEVEN MATHIS,5,10,5,7,1,4,4,2,3,5,0,9,8,9 33 35 0 1
8545,JAKE TERRELL,8,2,1,3,8,5,2,4,3,6,8,3,3,9 33 35 0 1
8546,WALTON SANDS,5,3,2,5,4,5,7,9,10,2,3,6,10,9 33 35 0 1
8547,LOISE KAUFMAN,2,0,10,5,6,8,6,0,2,2,9,0,8,9 33 35 0 1
8548,SHARELL ROGERS,8,0,9,5,6,6,10,9,2,2,3,9,5,9 33 35 0 1
8549,DELMAR BRANDON,10,9,0,0,2,5,6,9,1,5,4,2,5,9 33 35 0 1
8550,GLENNIS LOPEZ,1,10,4,4,6,0,0,9,9,5,0,8,3,9 33 35 0 1
8551,DORETTA SAVAGE,10,8,0,9,3,8,9,0,1,10,1,0,10,9 33 35 0 1
8552,CRISTOPHER TAPIA,10,1,6,3,2,6,4,5,7,8,3,4,2,9 33 35 0 1
8553,ULRIKE LOPEZ,6,8,1,9,7,6,8,5,4,6,7,2,0,9 33 35 0 1
8554,ALFONZO RAYMOND,10,4,8,9,7,0,5,9,5,5,6,2,0,9 33 35 0 1
8555,CARMEN FONTENOT,0,7,7,5,7,8,10,9,4,4,5,1,3,9 33 35 0 1
8556,ANTWAN HUMPHRIES,4,1,0,8,6,4,3,0,6,8,9,8,3,9 33 35 0 1
8557,ALANA HICKEY,8,2,7,1,9,0,8,6,9,8,10,3,2,9 33 35 0 1
8558,KECIA JOHNS,5,5,7,8,6,8,1,2,0,7,2,8,3,9 33 35 0 1
8559,ELVIS TATE,8,2,5,10,7,2,1,4,4,10,10,8,0,9 33 35 0 1
8560,HOWARD CERVANTES,7,8,6,2,7,2,8,9,4,8,4,9,6,9 33 35 0 1
8561,VERONIQUE CARDENAS,5,10,0,10,7,8,0,7,2,3,2,4,5,9 33 35 0 1
8562,RODRICK TIMMONS,9,3,3,1,0,4,0,6,5,7,3,7,0,9 33 35 0 1
8563,DIVINA BELL,7,4,3,1,7,5,3,3,6,6,0,3,2,9 33 35 0 1
8564,ADENA BRUCE,2,4,4,7,6,8,1,0,7,9,6,1,7,9 33 35 0 1
8565,LATISHA CUMMINS,3,3,1,0,10,6,8,9,0,6,8,4,4,9 33 35 0 1
8566,STEPHANIE SIMON,1,4,10,2,8,8,4,0,0,4,7,10,1,9 33 35 0 1
8567,DELIA LUTZ,3,6,5,1,3,3,6,0,8,9,0,1,1,9 33 35 0 1
8568,MISTY ARREDONDO,5,7,8,0,2,9,2,6,10,4,1,2,3,9 33 35 0 1
8569,SHALA RATLIFF,3,10,8,10,0,1,8,5,6,6,4,1,7,9 33 35 0 1
8570,APRYL ROSA,4,10,7,9,10,1,9,6,10,10,7,2,3,9 33 35 0 1
8571,MARYLYN KAUFMAN,3,6,2,0,5,10,9,4,2,3,6,9,8,9 33 35 0 1
8572,CLARETTA NICHOLSON,5,9,1,1,2,5,10,5,8,4,7,2,5,9 33 35 0 1
8573,LAURINE PLATT,3,6,0,6,7,5,1,4,4,8,2,1,3,9 33 35 0 1
8574,PATRICE RHOADES,2,5,6,0,1,10,6,6,6,1,5,9,9,9 33 35 0 1
8575,BENNETT CHO,4,8,7,6,10,2,5,8,8,10,3,5,10,9 33 35 0 1
8576,SHIZUE MAYER,4,10,5,9,2,1,1,5,4,6,3,10,10,9 33 35 0 1
8577,TONIA HEALY,3,0,4,0,3,4,9,10,0,3,4,6,7,9 33 35 0 1
8578,JACINTO QUINN,3,6,2,2,6,1,0,4,9,5,2,2,8,9 33 35 0 1
8579,REBECA LAYTON,0,4,10,3,10,5,4,2,1,8,4,10,7,9 33 35 0 1
8580,CHRISTOPER GORE,0,3,0,6,1,5,1,7,1,1,1,9,1,9 33 35 0 1
8581,FLORANCE CORDOVA,5,10,0,1,2,6,5,3,7,2,5,3,8,9 33 35 0 1
8582,CRISTI NORRIS,4,7,10,3,9,9,7,1,5,0,6,2,9,9 33 35 0 1
8583,ARDELLE KOWALSKI,9,2,9,10,4,10,7,2,7,6,2,4,10,9 33 35 0 1
8584,GIUSEPPINA HO,3,9,5,4,5,10,7,2,9,6,10,5,1,9 33 35 0 1
8585,STACEY SPRAGUE,9,0,0,8,6,6,4,4,6,7,10,2,3,9 33 35 0 1
8586,CAMMY COOLEY,3,2,2,4,4,9,3,3,6,5,10,10,9,9 33 35 0 1
8587,AUDRIA REGAN,7,3,1,8,7,1,8,8,8,10,8,8,1,9 33 35 0 1
8588,FRANKLIN CLAYTON,7,8,9,1,6,9,10,6,2,0,10,10,4,9 33 35 0 1
8589,LAJUANA SLATER,2,6,3,10,8,9,8,4,2,0,4,0,9,9 33 35 0 1
8590,DELICIA COPE,5,7,0,2,0,7,6,8,9,9,7,7,2,9 33 35 0 1
8591,WILMA BUSTAMANTE,6,9,9,4,7,2,3,7,1,4,7,2,10,9 33 35 0 1
8592,MAIDA FROST,4,9,5,4,2,6,4,1,5,9,8,3,3,9 33 35 0 1
8593,LATARSHA FLOYD,5,7,3,3,9,4,10,3,6,0,8,9,5,9 33 35 0 1
8594,VELIA WHITLEY,1,3,6,3,9,2,4,3,3,8,5,6,4,9 33 35 0 1
8595,MARCELA ROSSI,7,1,1,4,4,5,5,8,9,7,8,6,10,9 33 35 0 1
8596,JARRED COMPTON,3,7,10,10,5,2,8,3,0,10,6,7,8,9 33 35 0 1
8597,NGOC REID,8,0,9,10,9,6,1,2,9,1,7,10,0,9 33 35 0 1
8598,LILLA BRYAN,3,6,4,1,10,6,3,0,10,6,6,7,10,9 33 35 0 1
8599,DONNA CORBETT,7,6,5,2,4,3,5,5,2,0,10,10,4,9 33 35 0 1
8600,JULENE EASON,5,0,0,1,10,0,2,10,6,5,5,9,8,9 33 35 0 1
8601,REINALDO WALKER,5,1,3,1,1,1,4,6,2,6,9,5,8,9 33 35 0 1
8602,NEDRA ATWOOD,2,1,8,3,5,8,5,2,10,2,4,6,6,9 33 35 0 1
8603,LANE HARTLEY,6,6,4,1,1,1,2,5,3,0,2,3,8,9 33 35 0 1
8604,IOLA DICKENS,8,3,6,10,6,4,8,1,1,2,3,4,5,9 33 35 0 1
8605,PATRICIA SCHROEDER,1,9,1,5,6,5,9,3,5,4,2,6,1,9 33 35 0 1
8606,JULIO BYERS,7,5,2,3,1,9,2,7,8,6,1,4,0,9 33 35 0 1
8607,YESENIA HOPKINS,8,10,5,1,2,0,7,0,1,7,7,8,9,9 33 35 0 1
8608,HATTIE WHEELER,4,3,10,3,6,1,8,7,5,8,6,8,3,9 33 35 0 1
8609,BENITA MORELAND,3,1,8,10,10,10,6,1,8,10,3,0,8,9 33 35 0 1
8610,MERNA CARDENAS,8,4,4,2,10,1,4,7,1,8,2,6,0,9 33 35 0 1
8611,WILLY ESTRADA,4,7,9,3,1,5,3,5,10,2,6,8,6,9 33 35 0 1
8612,SHIRLENE ARROYO,3,6,10,9,7,2,4,2,6,2,8,9,1,9 33 35 0 1
8613,EDELMIRA CHACON,10,0,3,2,6,0,4,1,8,6,10,2,9,9 33 35 0 1
8614,JUDE BUCKNER,3,2,9,7,0,6,8,2,0,7,3,7,2,9 33 35 0 1
8615,ANDRA MCMULLEN,3,6,5,0,0,4,3,5,1,3,0,0,6,9 33 35 0 1
8616,VALARIE CORBETT,0,2,3,7,6,9,5,0,6,10,8,9,6,9 33 35 0 1
8617,DEBERA FISH,3,1,8,5,6,4,2,4,6,3,9,10,2,9 33 35 0 1
8618,LATRICIA MCGUIRE,4,1,2,0,1,7,5,6,0,3,0,6,8,9 33 35 0 1
8619,DOMINIC HAYWOOD,9,3,10,9,2,1,3,8,1,0,4,9,9,9 33 35 0 1
8620,ANGLA PHIPPS,1,1,7,5,1,1,7,3,2,1,3,7,10,9 33 35 0 1
8621,WINNIFRED GILMORE,3,0,9,6,8,9,4,4,1,5,4,7,6,9 33 35 0 1
8622,LANELLE RIVAS,6,8,3,3,4,5,1,1,10,10,6,8,8,9 33 35 0 1
8623,ELLI SKINNER,0,2,7,4,7,6,0,1,10,6,2,8,7,9 33 35 0 1
8624,NICHELLE COOK,6,5,9,1,9,4,6,2,3,1,9,5,2,9 33 35 0 1
8625,MICAH MEREDITH,3,2,1,8,2,5,8,3,7,6,5,10,9,9 33 35 0 1
8626,JA HUTTON,3,9,5,10,2,8,5,6,8,7,5,0,6,9 33 35 0 1
8627,MARIAH KRAFT,3,4,6,1,7,0,7,8,6,6,4,8,10,9 33 35 0 1
8628,MADELYN HANKINS,1,4,3,5,0,2,8,9,4,9,5,6,10,9 33 35 0 1
8629,MARLEN KRAFT,1,10,3,8,7,7,7,5,1,2,5,5,2,9 33 35 0 1
8630,LENNY POPE,6,8,1,6,5,5,5,4,0,10,6,1,0,9 33 35 0 1
8631,PAT OAKLEY,5,0,3,5,6,5,3,6,9,6,3,6,2,9 33 35 0 1
8632,NIKI GOMEZ,6,1,5,5,8,10,6,6,6,1,0,7,6,9 33 35 0 1
8633,KIA CAMACHO,9,6,10,8,9,8,4,5,0,8,7,3,8,9 33 35 0 1
8634,BRENDON QUEZADA,8,5,2,7,3,1,0,6,1,3,6,8,0,9 33 35 0 1
8635,VAN COLLIER,6,5,9,3,8,7,7,7,1,4,6,1,3,9 33 35 0 1
8636,CARMON EMERY,2,6,7,3,1,5,5,3,4,4,9,10,0,9 33 35 0 1
8637,TRESSA WESLEY,10,9,3,9,0,2,6,3,4,9,7,2,5,9 33 35 0 1
8638,SHANELL HYDE,7,4,6,9,4,1,2,5,10,10,0,3,0,9 33 35 0 1
8639,AILENE HOPE,2,2,1,2,8,7,1,1,8,5,3,4,4,9 33 35 0 1
8640,JOSEPH OWENS,3,7,5,5,9,10,10,6,1,3,10,1,1,9 33 35 0 1
8641,HEE ELLISON,0,8,10,9,9,0,10,1,5,7,2,6,8,9 33 35 0 1
8642,CAROLINA SKAGGS,9,8,1,8,3,9,2,10,8,2,10,7,7,9 33 35 0 1
8643,MEREDITH REDMOND,10,2,8,6,2,4,0,1,9,7,4,10,4,9 33 35 0 1
8644,KARIMA CHANDLER,7,9,0,5,5,3,3,7,1,2,10,9,1,9 33 35 0 1
8645,ELFRIEDE THOMPSON,8,0,10,8,7,10,6,1,9,5,6,9,3,9 33 35 0 1
8646,ELEANOR HENDRIX,9,10,3,1,2,0,0,7,1,7,9,7,4,9 33 35 0 1
8647,CLARITA NEELY,8,5,9,9,7,6,3,1,8,5,7,7,5,9 33 35 0 1
8648,DONITA JAMES,0,3,1,2,4,6,4,3,10,4,0,4,3,9 33 35 0 1
8649,DELCIE KISER,9,3,7,10,7,9,10,2,8,8,10,3,3,9 33 35 0 1
8650,ANISA CRUMP,9,0,0,9,7,5,1,9,4,3,3,10,3,9 33 35 0 1
8651,SHEILA PARK,4,10,8,10,2,9,3,5,2,10,5,3,6,9 33 35 0 1
8652,DENISHA COLVIN,5,6,0,0,0,6,2,4,0,2,4,1,10,9 33 35 0 1
8653,ASHLI CROCKETT,4,1,0,2,6,6,7,7,10,10,7,5,3,9 33 35 0 1
8654,WENONA KURTZ,8,5,5,4,8,7,7,2,0,4,2,10,5,9 33 35 0 1
8655,RANDY HESS,5,7,2,3,8,3,8,5,0,3,8,8,8,9 33 35 0 1
8656,DOMENIC KEEN,1,1,7,2,0,2,1,9,6,7,2,2,5,9 33 35 0 1
8657,MAYOLA RANDALL,2,10,2,6,1,3,2,5,5,7,1,5,3,9 33 35 0 1
8658,EMA GROSSMAN,5,7,5,6,6,0,7,1,7,0,4,9,5,9 33 35 0 1
8659,SHANAE STEELE,4,4,4,5,1,9,6,8,0,2,3,5,10,9 33 35 0 1
8660,SEYMOUR HANKINS,2,0,7,5,8,5,4,2,10,4,7,7,6,9 33 35 0 1
8661,JESUS HANSON,9,7,1,1,7,6,0,0,9,4,0,6,0,9 33 35 0 1
8662,CARLENE MEYER,9,7,3,7,0,7,2,8,5,6,10,4,2,9 33 35 0 1
8663,LILA WILLS,6,7,0,7,2,2,8,1,10,6,9,2,9,9 33 35 0 1
8664,MAILE MCMILLAN,3,4,0,9,10,3,1,4,7,7,5,2,9,9 33 35 0 1
8665,CLEMENCIA STEWARD,2,10,3,2,5,6,1,6,2,9,9,8,7,9 33 35 0 1
8666,REGINALD RANGEL,9,3,5,1,5,7,2,1,5,1,0,7,8,9 33 35 0 1
8667,CASANDRA GARNER,2,8,3,3,8,0,5,3,4,0,5,6,1,9 33 35 0 1
8668,SHIRLENE FRANKS,9,1,6,0,5,7,8,9,2,0,5,9,9,9 33 35 0 1
8669,KAYE MARRERO,3,5,1,10,10,5,10,6,0,5,10,10,2,9 33 35 0 1
8670,CARITA LOZANO,0,6,6,6,4,1,5,1,1,3,0,3,6,9 33 35 0 1
8671,KRISTINE BENNETT,0,9,8,2,1,10,5,5,3,2,1,1,9,9 33 35 0 1
8672,CHAUNCEY STILES,7,3,3,2,3,1,10,7,4,1,8,7,7,9 33 35 0 1
8673,MAFALDA DALEY,5,6,1,1,5,9,6,5,7,7,5,1,6,9 33 35 0 1
8674,ALISHA HATFIELD,0,1,7,6,5,2,8,0,4,2,9,7,0,9 33 35 0 1
8675,ROSARIO AMES,5,10,9,4,7,3,7,7,6,2,4,2,0,9 33 35 0 1
8676,EUGENIE HINSON,6,1,1,0,1,1,2,5,3,4,3,2,4,9 33 35 0 1
8677,RANDEE TAYLOR,10,3,6,6,9,7,3,10,8,6,2,5,8,9 33 35 0 1
8678,KARISA SCHULZ,10,6,1,8,7,3,9,7,4,8,0,4,9,9 33 35 0 1
8679,RICHARD DENNIS,0,5,2,8,5,1,5,8,4,8,3,9,2,9 33 35 0 1
8680,TOMIKA VILLEGAS,0,5,3,9,8,2,4,5,3,3,4,5,2,9 33 35 0 1
8681,NORENE SCOTT,3,8,6,5,6,1,3,4,3,7,5,8,8,9 33 35 0 1
8682,YER HORNER,1,0,10,3,6,0,0,5,0,0,2,4,7,9 33 35 0 1
8683,KATHI LE,8,8,8,5,0,7,5,3,8,10,9,7,8,9 33 35 0 1
8684,JUNE MIRANDA,7,6,6,3,9,8,4,10,3,8,4,3,2,9 33 35 0 1
